PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
1.9257276956852811,0.37031980723912783,0.7264062404906023,-0.7269162535725041,0.5106230933941941,0.4026131664269744,0.04847094564362203,-0.606524173098956,-0.4633540702175647,-0.013709811728066679,-0.42880969596107577,-0.14418630188481307,-0.24432446383033207,0.42516561691651406,-0.6878484584977627,-0.37189206668519414,-0.7240683246618906
0.6316100713476976,-0.8043257741184143,0.27917358293230843,0.16841216993403108,0.08916924938732794,-0.44548431217224144,0.015714628177035728,-0.20797273170954358,1.0733908655301847,-0.22558668267404458,0.17493737755560312,-1.0348396667955981,-0.3254960946622179,0.4520402427501891,0.44832003529002906,0.3314466513374196,-0.777852502181496
0.7143748288216173,-1.6617487103876316,0.9210208086417778,0.6064971172749835,0.2583974170547377,-0.5624116142628002,0.6800287181219797,-0.17408318621205002,0.06988814381557185,-0.25232671006098384,-0.3015205554839728,-0.2107268025451694,0.41596333669855057,0.35618176122296413,0.030498686088091476,-0.13105222092169636,0.023226957923839664
2.8302016116199744,0.7303904431179846,0.6959484684734022,-0.6733496540742456,-0.23501845497994106,0.4490617840748552,0.2772119511881481,-0.5857101756695471,-0.13720383944291442,0.3750557596097774,0.4313963929000737,-0.22217799681478934,0.0993330778222718,0.0811744470789088,-0.564654905157493,-0.4991395834963694,0.0004767051035249395
3.722175299487117,1.1922700867675669,0.3982603947203315,-0.11719381031592979,-0.23256646433513267,0.4235247755754348,0.10382263084817417,-0.4964122075652143,-0.3112791941822749,0.4902925545641021,0.06794269550194462,-0.18822693469849383,0.09745179638883733,0.17162208536286377,0.8157398334244852,0.3619591383957876,-0.0785514305928362
1.550326779995713,1.2864235047681898,-0.41047964744536963,0.5313077361806241,0.3523847197175626,-0.5799936114352413,0.03199618626473866,-0.5148885569974677,-0.01952304092853721,0.27117521751144597,-0.71640205782703,-0.09871489934298838,0.2805645112551616,0.4315150215971138,-0.7840663755252859,0.37270277252501854,0.6202757376764596
-0.34997558549801844,-1.6611542594181028,0.3082856090515903,-0.5573355292683612,0.5625476313265124,0.455683406295356,-0.46065631732497425,-0.027696312145889995,-0.13441163652267307,0.2657501049946716,0.8106162782165919,0.13175487732555224,-0.2166479274136407,0.19980212372144784,0.34935944278679754,0.24648494354004707,-0.014212765185398869
1.4736657637173076,-0.9092985572217198,0.9980383453997873,0.8619337777447179,0.6953142135380385,0.4950527763816529,0.5608877609330123,-0.16311753903589923,0.03020857461155324,-0.11706460194979879,-0.24022332700875032,-0.41536983513668446,0.3310068721712628,0.21218102847302917,0.12431435913375521,-0.0924635257456026,-0.11284851156587983
0.9898832118084789,1.2809028786951475,-1.526026782925824,0.49641636972366576,0.5226154933469243,0.4641745307989923,1.0652259389413323,-0.6063048033056128,-0.28806699408915026,-0.48591366846952444,-0.12933744738226677,-0.5527795852334633,0.04113586833318417,-0.17677057062242843,-0.7039334480091473,0.31508494206485255,-0.06457571268747228
0.42440994104072305,-0.18699710556946614,-0.7202158747203549,0.9251314878378295,0.17523034345120714,0.49002032154882846,-0.594861401243829,0.09731471574197703,-0.7362630259218249,-0.4080125577699952,-0.028506577447030307,0.9213854764507182,0.6089814353045531,0.8273655925738908,0.19681877031672657,-0.02111887673681171,-0.04111435373504267
